860	1	a	They Released 14 Wolves Into A Park. What Happens Next Is A Miracle And Proves That We Must Take Care Of Our Amazing Planet
861	2	a	Do these 6 things in the morning to be productive all day:
862	1	a	Cats, Dogs, and Other Animals Can See Beyond Human Perception
863	2	a	24 songs that you literally have to sing at the top of your lungs
864	1	a	Why the Curiosity Rover is Forbidden From Collecting Water on Mars
865	1	a	Zac Efron and Brittany Snow cozy up during Haunted Hayride
866	1	a	The Dominant Life Form in the Cosmos Is Probably Superintelligent Robots
867	0	a	Big name actress begins stumping for Hillary Clinton
868	0	a	Retired NFL star destroys argument against gay players
869	2	a	Best Apple deals: iPad Pro and iPhone 6s hits new lows
870	1	a	Miley Cyrus just revealed this shocking truth bomb about her time on "Hannah Montana"
871	2	a	This waitress got the tip of a lifetime
872	1	a	Here's What Synthetic Cannabis Is Really Doing to Your Brain
873	1	a	Ali Larter (@TheRealAliL) is doing WHAT now?
874	1	a	Jay Z's new project is totally unexpected
875	1	a	I Tried a Hair Straightening Brush and This Is What Happened
876	0	a	Do You Know Who Is The Reason Behind Katrina Kaif's Debut On Facebook?
877	0	a	New Yorkers Just Received a Terrible Emergency Alert
878	2	a	"Potentially, this is worse than anything he did in Watergate"
879	1	a	Future back on tour with Drake?
880	0	a	The top earning female in hip-hop is ... "
881	2	a	I asked 5 fascism experts whether Donald Trump is a fascist. Here's what they said.
882	2	a	Here's What Scientists Found When They Opened A Cave That Had Been Isolated For More Than Five Million Years
883	0	a	How old would Fred Savage's character from "The Wonder Years" be today?
884	0	a	Don't forget the most important part of your Super Bowl party (hint: it's not beer or wings)
885	0	a	This One Trick Will Make Your Guacamole So Much Better
886	1	a	How to watch the Oscars this year
887	1	a	Why Charlie Hunnam dropped "50 Shades of Grey"
888	1	a	You Won't Believe What Killed Off The Wooly Mammoth
889	0	a	'Sausage Party' Post-Credits Scene: Did Seth Rogen Hide A Scene After The Credits In The R-Rated Animated Comedy?
890	0	a	This Viral Photo Reveals A Breast Cancer Symptom You Might Not Know
891	0	a	Forest Whitaker's is playing a fan favorite character in 'Star Wars: Rogue One'
892	0	a	She Tells Daddy To Watch The Ceiling. When He Looks Up? I Can't Stop SMILING!
893	0	a	Here's How To Avoid One Of The Most Common Life Regrets
894	0	a	State moves one step closer to ending medical marijuana "chaos"
895	2	a	21 little things that ruin every retail worker's day
896	0	a	Brother Agrees To Babysit His Sister's Boyfriend's Kid, Later Discovers Sister Left Out One Tiny Detail
897	1	a	Dad Puts Boiled Crayons Through A Pasta Strainer. Wait Until You See What He Does With Them!!
898	0	a	This is the most hated team in Pokemon Go
899	0	a	Taylor Swift's Started Dating Marvel's Greatest Super Villain
900	1	a	One major downside to IUD use
901	1	a	Follow my lead
902	2	a	The Little Boy In Aleppo: Can One Photo End A War?
903	2	a	The devastating way this star learned her show was ending
904	0	a	That time a world famous actor was mistaken for a beggar
905	2	a	America's Hogwarts Houses' Names Revealed - Fan Fest
906	0	a	You'll Never Believe Which Beauty Product Makes Women Feel the Most Confident
907	1	a	What Marco Rubio would need to do to win
908	0	a	You know it as a Super Food, the new Party Drug That Will Give You a Sweet High
909	2	a	This is how much time a gamer took to walk across Far Harbor Map compared to Shivering Isles
910	2	a	Grandma Dies With A Hidden Secret. Then Mom And Dad See THIS In The Delivery Room...
911	1	a	This Is Going to Be the Biggest Halloween Costume of 2016
912	2	a	15 great excuses to not go out tonight
913	1	a	The Secrets of Medieval Castles: Stairs are built in a clockwise fashion for a VERY good reason
914	0	a	[St. Louis] Cardinals player killed in car accident
915	1	a	You Won't Believe What Maids Do With Soap Bars
916	0	a	You'll Never Be Able To Unlearn What Figs Are
917	0	a	You'll Never Guess What's Forcing Khloe Kardashian's Lamar Odom Divorce - For The Best In...
918	1	a	EVERYONE could get 330 from MasterCard - here's how
919	1	a	How doctors were wrong to call me a too-busy mum
920	1	a	This was one of the worst things going on in private prisons
921	1	a	Revealed: the truth about penis size.
922	1	a	What @taylorswift13 has in common with the shortest living man
923	1	a	The type of facial hair women find most attractive on men.
924	1	a	So THAT'S why there's a little diamond patch on some backpacks
925	2	a	Revealed: The unexpected and unwanted ingredients in your food
926	0	a	Queen Elizabeth is hiring a live-in housekeeper - and the salary is shocking
927	0	a	Antonio Conte reveals how Eden Hazard has got back to his best
928	0	a	The premiere date for #Sherlock season 4 has FINALLY been revealed (!!!):
929	1	a	Is Taylor Swift The Clone Of A Former Satanic Leader? This Is Bizarre!
930	1	a	That's the running joke among #Indian #entrepreneurs
931	2	a	Student who faced rape &amp; death threats said university told her to just wear a hat &amp; lay low
932	1	a	You Would Not Believe What This Man Complains to Ikea About Its Shower Stool
933	2	a	Bisexual "True Blood" star makes awesome Pride declaration
934	1	a	Social Security's looming $32 trillion shortfall
935	2	a	The real reason Meg Ryan's career was ruined
936	0	a	The perfect sweet component to spicy chicken wings
937	2	a	She Has No Idea Why Her Toddler's Legs Are So Red. Then She Finds The Cereal Box In The Pantry
938	1	a	I Ate Baby Food for An Entire Week And This Is What Happened
939	1	a	Trump Is Paying Himself With Campaign Cash. Is That Legal?
940	2	a	5 Things to Watch at Monday Night's Clinton-Trump Debate
941	1	a	How Jason Momoa Got His Scar on His Eyebrow
942	0	a	How to Get Legendary Pokemon in Pokemon Go
943	0	a	You'll Never Guess What Facebook Is Cracking Down On Now
944	2	a	What this top-tier designer wishes she knew at 25
945	1	a	Mark Hamill May Have Given Away a Huge Spoiler About Star Wars: Episode VIII
946	2	a	A Couple Took In This Gorgeous Baby Girl. Then They Found Out What Her Mom Had Done to Her
947	0	a	University tries to regain trust of students in sexual assault cases
948	0	a	Obama picks a new top energy and environment adviser
949	0	a	Michael Bloomberg's next job
950	1	a	Here's Why This Woman Left Another Woman Naked And Beaten In The Street
951	1	a	Here's Why Lawyers Suggest You Stop Using Your Finger to Unlock Your Phone
952	1	a	Secret trick allows you to have unlimited Pokeballs in Pokemon Go
953	0	a	Only Beyonce could pull off something like this
954	0	a	Doctors were startled to find the cause of this 24-year-old's excruciating pain
955	0	a	@LadyGaga slams the magazine that put her on the cover
956	1	a	Taking photos with an iPad or another tablet: Ridiculous or smart?
957	0	a	Amazon is bringing 2,000 jobs to this Rust Belt town
958	0	a	Scientists Uncover Mystery Of Singing Fish
959	0	a	Battlefield 1 producer has teased a brutal new feature for the game
960	2	a	These beer gardens are the best places to finally welcome spring
961	1	a	Is the Orlando Pulse Shooting Related To Christina Grimmie's Shooting?
962	0	a	Are earthquakes around Yellowstone getting out of control?
963	0	a	Neil deGrasse Tyson names the genius who blows *his* mind.
964	0	a	"X-Files" star Gillian Anderson opens up about her relationship status
965	1	a	Little boy lost his stuffed elephant - you won't believe what happened next!
966	0	a	Jane Lynch's (@janemarielynch) ex makes BIG request
967	2	a	Try the following tricks to see if they get the hint (:
968	1	a	Did Jason Momoa Just Drop A Massive Hint About GOT Season 7?
969	2	a	CNBC host makes wildly offensive comments
970	1	a	Is This Most Expensive Easter Egg in Movie History?
971	0	a	There's a Reason Khloe Kardashian Avoids Bikinis at All Costs
972	2	a	Hiring managers are almost always looking for these 5 traits:
973	1	a	Bad news for The Division cheaters as Ubisoft finally announce harsh punishment for offenders
974	1	a	This Year's Perseid Meteor Shower Is Going To Be Quite A Show - Here's How To Watch
975	1	a	Mom Puts Her Baby Girl On The Carpet. Now Watch How The Cat Reacts
976	2	a	This school board's new proposed dress code leaves many students wondering what they can wear to school!?
977	0	a	Enormous "Frog Penis" That Went Viral Isn't A Penis At All
978	2	a	You Won't Believe the Reason This Nanny Beheaded a Toddler
979	0	a	This Ingredient Of Many Consumer Products Can Damage Your Health
980	0	a	Zlatan Has Most Zlatan Reason Ever For Changing Hotel
981	0	a	The one item that looks amazing on every woman
982	2	a	Who are the European Golden Boy winners since 2003 - and what happened to them?
983	0	a	New "X-Factor" judge promises tough love for contestants
984	0	a	The world's fastest woman
985	0	a	This state just banned increasing the minimum wage
986	2	a	You'll never believe what Medicare won't pay for
987	0	a	You won't beleive who Columbus short-reportedly marrie
988	2	a	Remember This Book? The Author Just Confessed What It's Really About-& It'll Rip Your Heart Out
989	0	a	They don't call him The Truth for nothing.
990	1	a	This Mother Did Nothing When Her Daughter Insulted An Autistic Boy, But Never Expected THIS
991	2	a	Why this county refused to lower flags after Orlando
992	0	a	This pro athlete admits he loses sleep over the game
993	0	a	Utah Has A Condiment We'd Never Heard Of
994	0	a	One Quality In Men Might Be Even More Attractive Than Good Looks And A Sense Of Humor
995	0	a	Where the "Masters of Sex" creator has met everyone she's ever been with romantically
996	1	a	Michelle Obama Claims the White House Was 'Built by Slaves'... But There's One HUGE Problem
997	0	a	Hillary Gets a Reality Check With the Real Word to Describe What She Calls a 'Security Inquiry'
998	0	a	Google Pixel/Nexus 2016 Release Date
999	0	a	Long-Term Marijuana Use Has One Crazy Side Effect, New Study Says
1000	0	a	Why you probably want to stay far far away from M&amp;Ms on #Halloween
1001	0	a	A #NeverTrump Republican just gave Trump a memorable new nickname
1002	1	a	Two Mid-Engine Corvette Prototypes Turn Up for Sale In New Jersey
1003	0	a	Netflix's most popular show of the past 8 months will surprise you
1004	0	a	You'll Never Believe What the New "Gilmore Girls" Reboot Is Called
1005	0	a	Facebook's Go-To Management Manual Says There's One Thing To Look For In Job Candidates Above All Else
1006	1	a	This job application question may become illegal
1007	1	a	Why dieters flock to Instagram
1008	0	a	New Galaxy Note 6 Leak Uncovers A Disturbing Missing Feature
1009	0	a	These universities are happy and they know it
1010	0	a	The No. 1 cause men care about the most
1011	2	a	How can you tell if someone has high emotional intelligence? Here are 5 signs:
1012	2	a	IMPORTANT: will you die alone?
1013	2	a	Eight reasons why kissing is so good for your health - from burning calories to slowing aging
1014	0	a	Woah! See HOW MUCH Arsenio Just Sued Sinead O'Connor For Over Prince ...
1015	1	a	It's not looking good for someone on "Grey's Anatomy"...
1016	2	a	Here's why happy couples post less about their relationships on social media
1017	0	a	Why @PassionPit canceled those concerts
1018	1	a	Man Who Pirated #TheRevenant Ordered to Pay $1.1 Million to 20th Century Fox
1019	0	a	You Won't Believe How Much Erin Andrews Won In Her Peeping Tom Lawsuit
1020	0	a	Transformers 5 finally has an official (but confusing) title
1021	0	a	Hillary Gets a One Word Reality Check from FBI Director After Calling Email Kerfuffle a 'Security Inquiry'
1022	0	a	They'll still find a way to call him a Nazi.
1023	0	a	#CyborgTrumpProblems aims to find Donald Trump's major malfunction
1024	0	a	Steam Summer Sale dates have leaked
1025	0	a	Are lions inherently mean?
1026	1	a	Teen births are plummeting - and the reason is incredibly simple
1027	1	a	Sisters Sing National Anthem. But When Girl On Right Opens Her Mouth? WOW.. Did NOT Expect That!!
1028	2	a	How to leave planet Earth
1029	0	a	The one mistake most new parents make before even leaving the hospital
1030	1	a	Ketchup Is a Garbage Condiment and You're a Moron if You Use it (Why Ketchup is Not Good for You)
1031	0	a	This Facebook message prank is a genius way to troll your friends
1032	0	a	Go here if you're looking for the best parks in the U.S.
1033	0	a	An Apple employee just leaked details about the iPhone 8
1034	2	a	The three biggest mistakes Hillary Clinton is making right now
1035	0	a	Shocking number of journalists were killed this year doing their jobs
1036	2	a	Why that shocking "Game of Thrones" death could happen in real life
1037	1	a	Christina Grimmie's Autopsy Report Reveals Her Official Cause of Death
1038	2	a	You've been eating subs wrong your whole life!
1039	1	a	How to beat online procrastination:
1040	0	a	You'll never guess who was behind this phone bill scam
1041	0	a	Now living by a busy road raises risk to pregnant women
1042	0	a	Here's how you can get a $10,000 gold Apple Watch for just $349:
1043	0	a	You Won't Believe Where the Next 'Battlefield' Game Is Going
1044	2	a	Movie director reveals why so many Hollywood marriages don't last
1045	1	a	This is the reason your jean pockets have tiny buttons, it's not the reason you would expect
1046	0	a	You Won't Believe Who ALMOST Played Captain America
1047	1	a	Kate Middleton's secret revealed -- How does William cope?
1048	1	a	Your Instagram feed will never be the same again
1049	2	a	Are you suffering from midlife malnutrition? How your face reveals the nutrients your body really needs
1050	2	a	17 extremely festive ways to get drunk
1051	2	a	This is what REALLY happens when you don't brush your teeth 
1052	0	a	Instagram Just Added This Highly Wanted Feature
1053	0	a	You'll Never Guess Who Walked In! > American Scientist
1054	0	a	Here's A Sign Your Ex Might Be A Psychopath
1055	1	a	Snoop Dogg Finally Reveals The Real Reason He Left Death Row Records
1056	0	a	One airline is now letting you watch your checked suitcase travel in real time
1057	1	a	An Angry Stranger Left This Note On Her Windshield. Her Response? You'll Be WOW'd!
1058	1	a	VIRAL PHOTO: Can you spot the missing legs?
1059	0	a	This California home has one very cool feature
1060	2	a	7 ways to #workout in #style this season
1061	0	a	An internet troll is helping to pick your next government
1062	0	a	Another university blocks students from passing out copies of the Constitution
1063	0	a	Stan Lee Reveals His Favorite Comic Book Movie
1064	0	a	Why Saudi Arabian Women Love Bumper Cars
1065	1	a	What you need to know if you plan on placing a wager, making a pick, or just want to sound smart during your party:
1066	1	a	Taylor Swift Kissed A Guy At A Party, But It Wasn't Tom Hiddleston
1067	0	a	Here's how many pot shops will open in Denver after weed is legal
1068	0	a	There's a pot dealer simulator on the App Store and it's No. 1.
1069	0	a	Enormous wetland restoration nears completion
1070	0	a	The one health factor we're still ignoring
1071	1	a	This congressman blames Pokemon Go players for worsening traffic; here's why
1072	1	a	You Won't Believe How Rachel Roy Handled a Run-in With Beyonce
1073	0	a	1 thing Google hasn't changed since their start 15 years ago
1074	0	a	Voters reject law that would extend LGBT protections
1075	0	a	This is the Actual Age When Getting Pregnant Becomes Much Harder
1076	0	a	College group sings "Royals" like you've never heard before
1077	0	a	Wow, Instagram has a lot of followers.
1078	2	a	18 creepy true crime theories that'll freak you the fuck out
1079	1	a	So you're kicked out of banking and have to change careers. This is what happens next
1080	0	a	This mysterious illness tied to marijuana use is on the rise in states with legal weed
1081	0	a	While Photographing An Abandoned Hospital, He Hears Strange Noises. Here's What He Found
1082	1	a	Your ISP is going to hate this device almost as much as you love it
1083	1	a	Why Donald Trump's speech at the Republican convention was historic
1084	1	a	Why it's a terrible idea to visit Hawaii while Obama is in town
1085	0	a	Is this what really broke Instagram?
1086	1	a	This Is What Men Pin On Pinterest
1087	1	a	For 70 Years, A Mug In Auschwitz Held A Secret Treasure
1088	1	a	Why @TyraBanks doesn't like the term "plus-size"
1089	1	a	"Single Ladies" fans get excited!
1090	1	a	This Wedding RSVP Card Is Going Viral For A Hilarious Menu Mistake
1091	1	a	Jennifer Garner Dating Her Accountant?
1092	0	a	Target announces new designer collaboration!
1093	2	a	These Four Things Could Reduce Your Risk Of Getting Cancer By 70 Percent
1094	1	a	Someone Figured Out Exactly Why Professor Snape Hates Neville Longbottom So Much
1095	2	a	How Trump won
1096	1	a	The Queen Had a Perfectly British Response to Brexit - Spoken like true royalty.
1097	0	a	The coming disaster that's going to kill 10 million people a year
1098	1	a	Why Does Eating Pineapple Make Your Mouth Sore?
1099	2	a	You May Have Seen These Trees In The Woods... But You'll NEVER Believe Who Put Them There.
1100	0	a	This May Be The Most Horrible Thing That Donald Trump Believes
1101	2	a	This girl didn't get into Oxford, so she did this to her rejection letter
1102	0	a	He Rescued This Bizarre Creature From a Sidewalk, But He Had No Idea What It Would Grow Into
1103	1	a	Career lessons you can draw from HBO's 'Big Little Lies'
1104	0	a	How US life expectancy ranks in the world
1105	1	a	Will Spending $200,000 On A Bed Really Help You Sleep?
1106	0	a	Meet the most underrated couple in Hollywood
1107	0	a	Zendaya's 'Spider-Man: Homecoming' role has been uncovered
1108	0	a	'Full House' Home Is Up for Rent and You'll Be Shocked at the Price
1109	1	a	Why 2 Million People Have Participated In Tough Mudder Races
1110	1	a	This is the cutest thing you will ever see!!! :D #goodmorning
1111	0	a	This Is the 1 Thing Ruining Your Relationship
1112	1	a	Creators say iZombie is going in a new direction
1113	1	a	Vladimir Putin Has 'Secret Satellite Images Linking U.S. Government To 9/11'
1114	1	a	The interesting thing that happens when a Republican marries a Democrat
1115	0	a	Cheap, widely available drug could stop thousands of mothers bleeding to death
1116	1	a	Is There Really a Connection With Bras and Breast Cancer?
1117	1	a	If you were wondering what Sriracha beer tastes like, here's our review:
1118	0	a	A blowout AND straightener in one tool? Say it ain't so...
1119	1	a	You Won't Believe How Much Justin Bieber's Red Carpet Style at the Grammys Has Changed
1120	0	a	The promise @jennajameson made to her twin sons
1121	0	a	He Hangs A Palette From His Tree. But What Dangles Beneath? This Is So Cool!
1122	2	a	When You're Trapped In A Dome With The Same Five People For Over 6 Months, Here's What You Learn...
1123	1	a	Try tweeting emoji at Google for a special surprise
1124	0	a	You can say goodbye to this common household item in 2014
1125	1	a	Here's What Happened When Akshay Kumar Was Called Sanjay Kumar!
1126	1	a	Do gay marriages increase abortion rates?
1127	0	a	Curiously omitted from all the coverage boosting this guy's conspiracy theories...
1128	2	a	Director remembers when woman threw up during his first movie
1129	0	a	Michelle Obama brings back her most popular accessory
1130	1	a	"Goldilocks zone" study yields surprising result
1131	0	a	This tenant can boost a mall's productivity by $105 a square foot
1132	1	a	Can you spot what's wrong with this new Maya Angelou stamp?
1133	1	a	The Famous Role George Clooney Hates That He Lost To Brad Pitt
1134	2	a	She lined these plants against a window. That's when the air in her apartment started to do this
1135	0	a	This One Episode of Game of Thrones Just Won 7 Emmys
1136	1	a	Liam Neeson reveals the real reason behind his worrying weight loss
1137	1	a	Cheerios make a huge move
1138	1	a	One Fan Has Collected EVERY Pokemon In 'Pokemon Go' And This Is What He Won
1139	0	a	Actress confirms she'll portray Mexican-American singer Jenni Rivera in series
1140	2	a	The two things we absolutely need to fight obesity
1141	1	a	Can Bernie Sanders' Dank Meme Stash Swing the Election?
1142	0	a	Shadow Warrior Classic Complete Currently Free on Popular Digital Distribution Service
1143	0	a	The bromance to end all bromances?
1144	1	a	Why quitting smoking is so hard
1145	0	a	This kind of lie is more likely to trip you up
1146	1	a	Is the teen brain more vulnerable to addiction?
1147	1	a	How to get Articuno, Zapdos, Moltres, Mew and Mewtwo in Pokemon GO
1148	2	a	Tips to be more spontaneous while clicking #candid #photographs!
1149	1	a	A gay couple in Natick was targeted. Here's how the neighborhood responded
1150	0	a	Fox News Channel's host fires back at Stephen Colbert
1151	0	a	The top trending Halloween costume of 2013 is...
1152	1	a	Why is Amazon expanding to 100 pop-up stores?
1153	0	a	LOOK: Do you recognize the 1990s blond bombshell in this picture?
1154	0	a	The longest-serving member of Congress in history is retiring
1155	1	a	Your sofa can give you CANCER
1156	2	a	Why are humans (mostly) monogamous?
1157	1	a	If this woman isn't the luckiest person alive, then we don't know who is
1158	0	a	Is this top stock's luck running out?  via @Bfly
1159	1	a	How Donald Trump rose to the top of the Republican party
1160	0	a	What happened to Rubio?
1161	1	a	If you want to end a relationship, this is how to do it
1162	2	a	Beat Any Speeding Ticket With These Magic Words
1163	0	a	@DrewBarrymore reveals her very unusual home hobby
1164	1	a	This Guy's Evil Revenge On His Neighbours Was So Awful, They Moved Out
1165	1	a	Alien planets more Earth-like than we thought?
1166	1	a	Kate Bosworth reveals a trendy new talent
1167	0	a	You'll never guess who wrote the McDonald's "I'm Lovin It" jingle
1168	1	a	How Do 'Star Trek' Stardates Work?
1169	0	a	What is Oxford Dictionaries Word of the Year?
1170	0	a	Did Marisa Tomei win her Best Supporting Actress Oscar by mistake?
1171	0	a	This is the best Android phone you can buy
1172	0	a	We Tried The World's Hottest Pepper And It Didn't Go Very Well
1173	1	a	The 100% correct way to validate email addresses
1174	2	a	Surprise! 19 celebrities you didn't know were twins
1175	1	a	Did Conor McGregor Actually Beat Nate Diaz at UFC 202?
1176	0	a	Reverend on city's bad drinking water: "This is almost as bad as gas chambers for Jews"
1177	1	a	You Won't Believe What This Morbidly Obese Dog Looks Like Now
1178	1	a	Twitter unveils some major changes to prove the fun ain't gone
1179	1	a	Can you spot the problem with this photo?
1180	0	a	Southerners Do This One Quirky Thing More Than Any Other Americans
1181	2	a	Perspective: This man could soon be handling America's most politically charged investigation
1182	0	a	"True Blood" star axed from latest "X-Men"
1183	1	a	How to tell if someone is a narcissist with one simple question
1184	1	a	Time to start doing your homework:
1185	2	a	30 Things To Stop Doing To Yourself. #10 Is An Absolute Must.
1186	0	a	The Voice In The 'Star Wars: The Force Awakens' Trailer Is...
1187	2	a	Everything you need to know about TV and Movies in 2017
1188	0	a	You Won't Believe Where Disney World was Almost Located
1189	0	a	Mom Thinks She's Pregnant With Triplets. But When She Goes Into Labor, Doctors Are Shocked!
1190	2	a	Disney has three things banned from all its movies
1191	0	a	Great News! Drinking This Twice A Day Can Actually Get Rid Of Acne
1192	1	a	The Interesting Thing That Happened on Porn Sites During the Debate
1193	1	a	Facebook accidentally declares state of war in the Philippines
1194	0	a	Drinking Baileys in this country could mean you're gay -- and going to jail
1195	0	a	The 1 Question to Ask Yourself After You Act
1196	0	a	The happiest little accident.
1197	1	a	The horrifying way some drug addicts are now getting their fix
1198	1	a	Feds say weed is still as bad as heroin
1199	2	a	21 pieces of advice anyone in a relationship could definitely use
1200	1	a	Is Pokemon Go Even Legal?  - Page 2
1201	1	a	Big move for next Marvel blockbuster
1202	1	a	These Firefighters Did the Cutest Thing for a Local Woman's 100th Birthday
1203	0	a	The hot new trend in real estate is absolutely ridiculous
1204	2	a	How one state's anti-abortion group is working the system to get its way
1205	1	a	Here's How One Woman Punished a Co-Worker for Stealing From the Office Fridge
1206	0	a	The most popular TV show you might've never heard of
1207	0	a	And The No. 1 Scrabble Nation In The World Is ...
1208	0	a	Sarah Palin puts Arizona mansion on sale for an eye-popping sum
1209	0	a	Use this magic phrase when kids ask why?
1210	1	a	There's a big problem with canned soup
1211	1	a	How technology gets us hooked
1212	0	a	Massive sinkhole in this US state leaking radioactive waste into drinking water
1213	1	a	Hillary Clinton Isn't Getting Indicted. Here's Why.
1214	0	a	'Glee' star ties the knot in secret wedding
1215	2	a	This Mistake You Make Every Day Is Destroying Your Jewelry
1216	2	a	The biggest surprises and snubs of the 2017 #OscarNoms
1217	1	a	This is why people are upset over Casey Affleck's Oscar win:
1218	2	a	All the best deals on the internet today
1219	1	a	Scientists found something strange when they looked at the brains of pot smokers
1220	2	a	"I've tracked every penny I've spent for the last 6 years - here's the biggest lessons I learned"
1221	1	a	Is There a Cure for Diabetes?
1222	0	a	Aly Raisman Explains Why Gabby Douglas Didn't Show
1223	0	a	ABC Family is smart to change its name:
1224	2	a	Millennials, here are 4 habits you should bring to work everyday
1225	1	a	How to make sure your charitable giving does the most good:
1226	1	a	If no-one helps you after a car crash in India, this is why
1227	0	a	This county is first in U.S. to reach 10 million residents
1228	2	a	Why Men Pay For Sex
1229	2	a	A list of everything Taylor Swift has destroyed in music videos
1230	1	a	This happens only in #Pakistan!
1231	0	a	Players discover major change in Pokemon Go after hitting level 20
1232	1	a	Packers Kick Returner Finds Loophole In NFL Rulebook
1233	0	a	There's a Dark Side to the Warcraft Movie's Epic Success in China
1234	1	a	Why Donald Trump Avoids Talking About His Daughter Tiffany
1235	0	a	Twitter account that de-bullshitizes linkbaity headlines
1236	0	a	The country everybody will be visiting in 2017
1237	1	a	The Internet Is Freaking Out Over The Cover Of This Math Textbook
1238	0	a	Skull Island: Reign of Kong Just Became the Most Controversial Ride in Orlando. Here's Why.
1239	1	a	Drew Barrymore officially files for divorce - and the reason behind it is ridiculous
1240	1	a	"Hamilton" is the most talked about Broadway show since "The Book of Mormon." Here's why:
1241	2	a	10 Largest U.S. Markets Without A Major Pro Sports Team [Now that Las Vegas will likely get a hockey team]
1242	0	a	Congressman busted for cocaine voted for drug testing food stamp recipients
1243	1	a	A man has invented the most ridiculous way for women to deal with their periods
1244	0	a	You won't believe how much Pokemon Go earned its creators
1245	0	a	You won't believe what Kirstie Alley looks like now
1246	0	a	This Man Was Hiking In The Forest... When He Came Face To Face With A Fierce Predator.
1247	2	a	Sitting all day can make everything hurt -- but there's a way to fix it
1248	0	a	A cup of coffee will cost you $8 in this city
1249	1	a	Why broccoli is bitter to some people
1250	0	a	Goldman Sachs just put Wall Street on Alert with Two Words
1251	1	a	This is why you never steal food from the office fridge:
1252	1	a	Why Indie Filmmakers Should Care About Net Neutrality
1253	1	a	Daniel Radcliffe shoots down major rumor
1254	0	a	You'll never guess who Pimco just hired
1255	0	a	This Common Kitchen Staple Is Worse for You Than Sugar
1256	0	a	Battlefield 1's open beta leaves us concerned
1257	2	a	After complaints, Missouri sheriff removes disparaging photos of Obama, Clinton from office wall
1258	1	a	Why a six-hour workday may work for Europe but not the US
1259	0	a	Katy Perry Says She'd Collaborate With Taylor Swift Under This One Simple Condition
1260	1	a	Trump and Hillary Refuse to Explain Why They Both Share the Same Address in Delaware
1261	0	a	Bryan Singer Already Knows Who He'd Like To See Replace Hugh Jackman As The New Wolverine
1262	0	a	Buy Things For Your Mansion, Find Out Where You'll Live In 10 Years
1263	2	a	What it actually feels like to be 23 and living at home
1264	0	a	Think this is a snake? The truth behind it will blow your mind!
1265	2	a	7 wild facts about potatoes that you'll immediately want to tell someone
1266	1	a	The One Parenting Trick We Should All Steal From Prince William
1267	1	a	Why 2020 Olympic bidders should be hoping for second place
1268	1	a	Leaked iPhone 7 photo shows a major change we never saw coming
1269	2	a	23 facts that will totally mess with your perception of time
1270	1	a	Who run the world? Harry Potter fans
1271	0	a	You won't believe what Kim Kardashian wore for a stroll in New York
1272	2	a	Hotel Employees/Guests Share Insanely Weird Experiences They've Witnessed
1273	1	a	How Morgan Freeman is about to massively improve your commute
1274	0	a	Time Magazine has named its Person of the Year
1275	0	a	Which idea from the past 85 years does @BW say has had the greatest impact on our world? #Businessweek85
1276	1	a	Why Superman's Glasses Actually Work As A Disguise
1277	1	a	How To Check If You've Been Hacked Within Seconds
1278	0	a	BREAKING: One student injured in high school shooting
1279	1	a	The Heartbreaking Reason Why Moms Are Putting Purple Butterfly Stickers by NICU Newborns
1280	2	a	Just 41 facts about Anna Faris and Chris Pratt's adorable relationship
1281	0	a	BBC is launching a British version of Netflix and it's called exactly what you think it is
1282	0	a	This Nightmarish Creature Isn't From Outer Space... It's From Florida!
1283	1	a	Bernie Sanders Publishes Stunning OpEd In LA Times, Makes Major Announcement
1284	1	a	How not to be a bad tipper in the US
1285	0	a	When is Daylight Savings Time?
1286	1	a	'Making A Murderer' Fans Have Found More Evidence Which May Prove Steven Avery's Innocence
1287	1	a	Sainsbury's has changed its 3 meal deal and people have totally lost their minds
1288	2	a	I'm a Teacher Who Loves Quizzing: But Where Should the Quiz Questions Go?
1289	2	a	Revealed: How to stop pesky cravings INSTANTLY
1290	1	a	They Gave This Stray A Home To Die In, But This Happened Instead...
1291	1	a	Olympic Swimmers Keep Breaking This Basic Pool Rule And It's Driving People Nuts
1292	2	a	How To Get More Egg Incubators In Pokemon Go
1293	1	a	What Julianna Margulies will be wearing this season on "The Good Wife"
1294	2	a	NBC reporter's enormous blunder
1295	2	a	You'll Never Guess How Much This Bald Athlete Spends on Haircuts
1296	1	a	The 1 Thing You Do Every Day That's Ruining Your Hair Color
1297	1	a	In 1955, He Finds A Baby In The Woods. 58 Years Later, The Sheriff Tells Him The Unthinkable...
1298	2	a	What this 136-year-old book can teach you about life
1299	1	a	The Theory To Why Jennifer Aniston's Nipples Were Always Showing In 'Friends'
1300	0	a	Here's Why Kit Harrington Told a Random Stranger the Truth About Jon Snow's Fate
1301	0	a	Recognize this now-famous "Oprah Show" audience member?
1302	1	a	You Won't Believe What Happened to a 75-year-old Woman After Drinking
1303	1	a	Here's the deal behind that viral parade of dancing children's characters
1304	0	a	Boy with rare disorder named Fairview police chief for a day
1305	1	a	Women at the White House have started using a simple, clever trick to get heard
1306	1	a	Hot ticket: 2 Game 7 floor seats sell for $29K each
1307	2	a	What adults get wrong about social media
1308	1	a	Would you have a problem with @Disney buying your culture? #dayofthedead
1309	1	a	Why Some People Are Hurt More by Break-Ups Than Others
1310	0	a	Kobe Bryant received 'unbelievable' gift from Snoop Dogg
